<NUMBER OF ZONES>			110									
<NUMBER OF NODES>			1020									
<FIRST THRU NODE>			111									
<NUMBER OF LINKS>			2522									
<ORIGINAL HEADER>~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type		;
	339	448	1	0.428571429	0.428571429	3.58E-20	4.924	0	0	1	0	;
	339	28	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	339	1014	1	0.324	0.324	1.97E-67	16.83	0	0	1	0	;
	340	325	1	1.066666667	1.066666667	7.01E-18	4.446	0	0	1	0	;
	340	351	1	0.308571429	0.308571429	3.58E-20	4.924	0	0	1	0	;
	340	352	1	0.4	0.4	1.95E-18	4.446	0	0	1	0	;
	340	30	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	340	399	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	341	346	1	0.146666667	0.146666667	1.95E-18	4.446	0	0	1	0	;
	342	382	1	0.084	0.084	4.60E-69	16.83	0	0	1	0	;
	342	408	1	0.186666667	0.186666667	1.28E-18	4.446	0	0	1	0	;
	343	404	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	343	785	1	0.168	0.168	4.60E-69	16.83	0	0	1	0	;
	344	378	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	344	383	1	0.173333333	0.173333333	1.28E-18	4.446	0	0	1	0	;
	345	354	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	345	355	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	345	387	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	346	326	1	0.72	0.72	3.58E-20	4.924	0	0	1	0	;
	346	353	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	347	371	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	347	399	1	0.466666667	0.466666667	7.23E-19	4.446	0	0	1	0	;
	347	32	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	347	446	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	348	389	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	348	444	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	349	392	1	0.173333333	0.173333333	1.28E-18	4.446	0	0	1	0	;
	349	395	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	349	37	1	0.7	0.7	0.00E+00	0	0	0	9	0	;
	350	329	1	0.2	0.2	4.25E-17	4.446	0	0	1	0	;
	350	339	1	0.36	0.36	3.58E-20	4.924	0	0	1	0	;
	350	351	1	0.291428571	0.291428571	3.58E-20	4.924	0	0	1	0	;
	351	340	1	0.308571429	0.308571429	3.58E-20	4.924	0	0	1	0	;
	351	350	1	0.291428571	0.291428571	3.58E-20	4.924	0	0	1	0	;
	351	398	1	0.373333333	0.373333333	1.95E-18	4.446	0	0	1	0	;
	352	341	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	352	377	1	0.373333333	0.373333333	1.95E-18	4.446	0	0	1	0	;
	353	287	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	354	345	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	354	425	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	355	345	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	355	356	1	0.156	0.156	2.14E-70	16.83	0	0	1	0	;
	355	358	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	355	32	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	356	355	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	356	417	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	356	423	1	0.168	0.168	2.14E-70	16.83	0	0	1	0	;
	356	32	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	357	345	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	357	425	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	358	357	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	358	429	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	359	356	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	359	358	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	360	357	1	0.16	0.16	1.95E-18	4.446	0	0	1	71.1613377	;
	360	428	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	360	435	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
	361	359	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	85.70998065	;
	361	430	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	362	432	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
	362	434	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	362	438	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	363	440	1	0.24	0.24	6.02E-20	4.924	0	0	1	0	;
	364	338	1	0.188571429	0.188571429	3.58E-20	4.924	0	0	1	0	;
	364	758	1	0.291428571	0.291428571	3.58E-20	4.924	0	0	1	0	;
	364	779	1	0.333333333	0.333333333	1.95E-18	4.446	0	0	1	0	;
	365	338	1	0.253333333	0.253333333	1.95E-18	4.446	0	0	1	0	;
	365	368	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	365	448	1	0.266666667	0.266666667	7.01E-18	4.446	0	0	1	0	;
	366	338	1	0.293333333	0.293333333	1.95E-18	4.446	0	0	1	0	;
	366	365	1	0.213333333	0.213333333	7.01E-18	4.446	0	0	1	0	;
	366	369	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	366	31	1	0.616666667	0.616666667	0.00E+00	0	0	0	9	0	;
	367	365	1	0.266666667	0.266666667	7.01E-18	4.446	0	0	1	0	;
	367	368	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	368	369	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	368	400	1	0.36	0.36	1.95E-18	4.446	0	0	1	0	;
	369	768	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	370	367	1	0.36	0.36	1.95E-18	4.446	0	0	1	0	;
	370	400	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	371	398	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	371	399	1	0.48	0.48	3.58E-20	4.924	0	0	1	0	;
	372	371	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	372	374	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	373	370	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	373	372	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	374	347	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	374	446	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	375	373	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	375	374	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	6.186944312	;
	376	375	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	376	381	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	377	378	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	377	383	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	378	347	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	378	379	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	379	380	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	379	384	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	380	381	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	380	447	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	381	405	1	0.186666667	0.186666667	4.25E-17	4.446	0	0	1	0	;
	381	407	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	381	447	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	382	405	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	382	406	1	0.084	0.084	4.60E-69	16.83	0	0	1	0	;
	383	341	1	0.373333333	0.373333333	1.28E-18	4.446	0	0	1	0	;
	383	409	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	384	344	1	0.186666667	0.186666667	1.28E-18	4.446	0	0	1	0	;
	384	411	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	385	380	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	385	384	1	0.173333333	0.173333333	1.28E-18	4.446	0	0	1	0	;
	386	353	1	0.373333333	0.373333333	7.01E-18	4.446	0	0	1	0	;
	386	354	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	387	386	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	387	410	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	388	343	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	388	442	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	389	388	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	389	801	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	390	382	1	0.186666667	0.186666667	7.23E-19	4.446	0	0	1	0	;
	390	391	1	0.053333333	0.053333333	7.01E-18	4.446	0	0	1	0	;
	391	342	1	0.173333333	0.173333333	1.28E-18	4.446	0	0	1	0	;
	391	393	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	392	390	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	392	391	1	0.186666667	0.186666667	1.28E-18	4.446	0	0	1	0	;
	392	443	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	393	394	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	393	421	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	393	37	1	0.7	0.7	0.00E+00	0	0	0	9	0	;
	394	392	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	394	395	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	395	396	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	395	493	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	396	422	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	396	464	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	397	370	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	397	372	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	398	397	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	398	445	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	399	340	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	399	347	1	0.6	0.6	1.19E-20	4.924	0	0	1	0	;
	399	351	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	400	401	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	400	402	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	401	403	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	401	808	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	402	373	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	402	376	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	403	402	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	403	404	1	0.24	0.24	6.02E-20	4.924	0	0	1	0	;
	404	376	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	404	405	1	0.274285714	0.274285714	6.02E-20	4.924	0	0	1	0	;
	405	381	1	0.186666667	0.186666667	4.25E-17	4.446	0	0	1	0	;
	405	406	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	405	408	1	0.188571429	0.188571429	6.02E-20	4.924	0	0	1	0	;
	405	31	1	0.616666667	0.616666667	0.00E+00	0	0	0	9	0	;
	406	343	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	406	442	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	407	385	1	0.186666667	0.186666667	1.28E-18	4.446	0	0	1	0	;
	407	413	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	408	407	1	0.173333333	0.173333333	1.28E-18	4.446	0	0	1	0	;
	408	414	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	409	386	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	409	410	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	410	344	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	410	411	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	411	412	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	411	416	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	412	385	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	412	413	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	413	414	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	413	418	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	414	415	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	180.075791	;
	414	419	1	0.24	0.24	6.02E-20	4.924	0	0	1	0	;
	415	342	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	415	393	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	416	355	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	416	387	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	417	412	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	417	416	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	418	417	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	418	423	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	419	418	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	419	424	1	0.257142857	0.257142857	6.02E-20	4.924	0	0	1	0	;
	420	415	1	0.168	0.168	4.60E-69	16.83	0	0	1	0	;
	420	419	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	421	420	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	421	474	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	422	394	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	422	421	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	423	356	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	423	424	1	0.156	0.156	2.14E-70	16.83	0	0	1	0	;
	423	426	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	424	6	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	424	423	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	424	427	1	0.257142857	0.257142857	6.02E-20	4.924	0	0	1	0	;
	424	452	1	0.168	0.168	2.14E-70	16.83	0	0	1	0	;
	425	6	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	425	279	1	0.266666667	0.266666667	7.01E-18	4.446	0	0	1	0	;
	425	428	1	0.08	0.08	1.95E-18	4.446	0	0	1	0	;
	426	359	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	427	426	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	427	431	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	428	279	1	0.377142857	0.377142857	1.09E-18	4.924	0	0	1	0	;
	428	282	1	0.146666667	0.146666667	1.95E-18	4.446	0	0	1	0	;
	428	360	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	429	361	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	429	435	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	430	362	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	430	426	1	0.173333333	0.173333333	4.25E-17	4.446	0	0	1	0	;
	430	431	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	431	436	1	0.24	0.24	6.02E-20	4.924	0	0	1	0	;
	431	449	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	432	361	1	0.12	0.12	1.95E-18	4.446	0	0	1	163.9101279	;
	432	435	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
	433	280	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	433	434	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	434	362	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	434	432	1	0.066666667	0.066666667	1.95E-18	4.446	0	0	1	0	;
	435	360	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
	435	432	1	0.257142857	0.257142857	1.09E-18	4.924	0	0	1	0	;
	435	433	1	0.133333333	0.133333333	1.95E-18	4.446	0	0	1	0	;
	436	362	1	0.222857143	0.222857143	3.58E-20	4.924	0	0	1	0	;
	436	363	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	437	434	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	438	439	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	439	284	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	440	441	1	0.222857143	0.222857143	6.02E-20	4.924	0	0	1	0	;
	441	281	1	0.257142857	0.257142857	6.02E-20	4.924	0	0	1	0	;
	442	390	1	0.133333333	0.133333333	7.01E-18	4.446	0	0	1	0	;
	442	443	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	443	389	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	443	444	1	0.173333333	0.173333333	1.95E-18	4.446	0	0	1	0	;
	444	349	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	444	504	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	445	339	1	0.16	0.16	1.95E-18	4.446	0	0	1	0	;
	445	350	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	446	347	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	446	379	1	0.093333333	0.093333333	1.95E-18	4.446	0	0	1	0	;
	446	447	1	0.16	0.16	7.23E-19	4.446	0	0	1	0	;
	447	375	1	0.093333333	0.093333333	1.95E-18	4.446	0	0	1	0	;
	447	381	1	0.2	0.2	7.23E-19	4.446	0	0	1	0	;
	447	446	1	0.16	0.16	7.23E-19	4.446	0	0	1	0	;
	448	338	1	0.6	0.6	3.58E-20	4.924	0	0	1	0	;
	448	339	1	0.428571429	0.428571429	3.58E-20	4.924	0	0	1	0	;
	448	31	1	0.616666667	0.616666667	0.00E+00	0	0	0	9	0	;
	449	477	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	449	519	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	450	492	1	17	17	1.11E-09	2	0	0	1	0	;
	450	497	1	0.173333333	0.173333333	9.27E-16	4.446	0	0	1	0	;
	450	507	1	0.186666667	0.186666667	8.95E-20	4.446	0	0	1	147.9684541	;
	450	44	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	451	491	1	13	13	1.11E-09	2	0	0	1	0	;
	451	495	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	452	420	1	0.18	0.18	4.60E-69	16.83	0	0	1	0	;
	452	424	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	452	474	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	453	459	1	0.462857143	0.462857143	6.80E-19	4.924	0	0	1	0	;
	453	468	1	0.132	0.132	4.60E-69	16.83	0	0	1	0	;
	453	475	1	0.24	0.24	4.30E-71	16.83	0	0	1	0	;
	454	213	1	0.32	0.32	9.27E-16	4.446	0	0	1	0	;
	454	455	1	0.228	0.228	4.30E-71	16.83	0	0	1	0	;
	454	475	1	0.257142857	0.257142857	6.80E-19	4.924	0	0	1	0	;
	454	513	1	0.2	0.2	8.95E-20	4.446	0	0	1	0	;
	455	454	1	0.325714286	0.325714286	6.80E-19	4.924	0	0	1	0	;
	455	471	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	455	520	1	0.18	0.18	1.97E-67	16.83	0	0	1	0	;
	455	44	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	456	6	1	0.833333333	0.833333333	0.00E+00	0	0	0	9	0	;
	456	8	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	456	488	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	456	489	1	0.24	0.24	4.25E-17	4.446	0	0	1	0	;
	457	490	1	0.24	0.24	7.01E-18	4.446	0	0	1	0	;
	457	507	1	0.173333333	0.173333333	9.27E-16	4.446	0	0	1	0	;
	457	806	1	0.186666667	0.186666667	3.22E-19	4.446	0	0	1	0	;
	458	460	1	0.346666667	0.346666667	7.01E-18	4.446	0	0	1	0	;
	458	505	1	0.173333333	0.173333333	7.23E-19	4.446	0	0	1	0	;
	458	37	1	0.7	0.7	0.00E+00	0	0	0	9	0	;
	459	453	1	0.324	0.324	4.30E-71	16.83	0	0	1	0	;
	459	464	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	459	499	1	0.18	0.18	1.97E-67	16.83	0	0	1	0	;
	459	37	1	0.7	0.7	0.00E+00	0	0	0	9	0	;
	460	348	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	460	803	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	461	457	1	0.226666667	0.226666667	7.01E-18	4.446	0	0	1	0	;
	461	508	1	0.156	0.156	1.97E-67	16.83	0	0	1	0	;
	462	450	1	18	18	1.11E-09	2	0	0	1	0	;
	462	498	1	0.156	0.156	1.97E-67	16.83	0	0	1	0	;
	463	213	1	0.266666667	0.266666667	1.95E-18	4.446	0	0	1	0	;
	463	486	1	0.08	0.08	1.95E-18	4.446	0	0	1	0	;
	464	459	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	464	479	1	0.2	0.2	1.95E-18	4.446	0	0	1	9.290340999	;
	464	517	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	465	480	1	0.12	0.12	4.25E-17	4.446	0	0	1	0	;
	465	484	1	0.186666667	0.186666667	4.25E-17	4.446	0	0	1	0	;
	466	459	1	0.108	0.108	1.97E-67	16.83	0	0	1	0	;
	466	480	1	0.16	0.16	4.25E-17	4.446	0	0	1	0	;
	466	487	1	0.173333333	0.173333333	4.25E-17	4.446	0	0	1	0	;
	467	349	1	0.186666667	0.186666667	1.28E-18	4.446	0	0	1	0	;
	467	504	1	0.168	0.168	1.97E-67	16.83	0	0	1	0	;
	468	483	1	0.156	0.156	4.60E-69	16.83	0	0	1	0	;
	468	487	1	0.186666667	0.186666667	7.23E-19	4.446	0	0	1	0	;
	469	210	1	0.666666667	0.666666667	4.25E-17	4.446	0	0	1	0	;
	469	545	1	0.377142857	0.377142857	1.48E-19	4.924	0	0	1	0	;
	469	547	1	0.4	0.4	1.48E-15	4.446	0	0	1	0	;
	470	463	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	470	481	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	471	455	1	0.24	0.24	6.80E-19	4.924	0	0	1	0	;
	471	476	1	0.156	0.156	4.30E-71	16.83	0	0	1	0	;
	471	515	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	472	462	1	13	13	1.11E-09	2	0	0	1	0	;
	472	509	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	473	461	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	473	819	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	473	44	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	474	8	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	474	452	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	474	478	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	474	517	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	475	214	1	0.325714286	0.325714286	1.83E-18	4.924	0	0	1	0	;
	475	453	1	0.342857143	0.342857143	6.80E-19	4.924	0	0	1	0	;
	475	454	1	0.18	0.18	4.30E-71	16.83	0	0	1	0	;
	475	512	1	0.257142857	0.257142857	1.83E-18	4.924	0	0	1	0	;
	476	471	1	0.222857143	0.222857143	6.80E-19	4.924	0	0	1	0	;
	476	482	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	476	568	1	0.168	0.168	4.30E-71	16.83	0	0	1	0	;
	477	427	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	477	452	1	0.18	0.18	4.60E-69	16.83	0	0	1	0	;
	478	477	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	478	519	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	479	465	1	0.08	0.08	1.95E-18	4.446	0	0	1	0	;
	479	518	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	480	8	1	0.666666667	0.666666667	0.00E+00	0	0	0	9	0	;
	480	465	1	0.12	0.12	4.25E-17	4.446	0	0	1	0	;
	480	466	1	0.16	0.16	4.25E-17	4.446	0	0	1	0	;
	480	479	1	0.093333333	0.093333333	7.01E-18	4.446	0	0	1	0	;
	481	471	1	0.2	0.2	1.95E-18	4.446	0	0	1	0	;
	481	482	1	0.222857143	0.222857143	1.09E-18	4.924	0	0	1	0	;
	482	485	1	0.186666667	0.186666667	7.01E-18	4.446	0	0	1	0	;
	482	569	1	0.24	0.24	1.09E-18	4.924	0	0	1	0	;
	483	205	1	0.306666667	0.306666667	7.23E-19	4.446	0	0	1	0	;
	484	465	1	0.186666667	0.186666667	4.25E-17	4.446	0	0	1	0	;
	484	489	1	0.266666667	0.266666667	4.25E-17	4.446	0	0	1	0	;
	484	518	1	0.2	0.2	7.01E-18	4.446	0	0	1	0	;
	485	470	1	0.186666667	0.186666667	1.95E-18	4.446	0	0	1	0	;
	485	546	1	0.133333333	0.133333333	7.01E-18	4.446	0	0	1	0	;
	486	469	1	0.264	0.264	1.97E-67	16.83	0	0	1	0	;
	486	545	1	0.146666667	0.146666667	1.95E-18	4.446	0	0	1	0	;
	487	466	1	0.173333333	0.173333333	7.01E-18	4.446	0	0	1	0	;
	487	483	1	0.28	0.28	1.95E-18	4.446	0	0	1	0	;
	488	436	1	0.24	0.24	3.58E-20	4.924	0	0	1	0	;
	488	449	1	0.168	0.168	4.60E-69	16.83	0	0	1	0	;
	489	215	1	1.6	1.6	1.05E-15	4.603	0	0	1	0	;
	489	456	1	0.24	0.24	4.25E-17	4.446	0	0	1	0	;
	489	484	1	0.266666667	0.266666667	4.25E-17	4.446	0	0	1	0	;
	489	488	1	0.222857143	0.222857143	1.48E-19	4.924	0	0	1	0	;
	490	458	1	0.253333333	0.253333333	7.01E-18	4.446	0	0	1	0	;
	490	506	1	0.222857143	0.222857143	1.83E-18	4.924	0	0	1	0	;
	490	805	1	0.24	0.24	1.83E-18	4.924	0	0	1	0	;
	491	467	1	13	13	1.11E-09	2	0	0	1	0	;
